[TABLES]
## GNOMAD.V2_1_1_EXOMES__CHR22
nonpar: BOOLEAN | Alternate allele frequency in samples of Latino ancestry in the non_topmed subset
non_neuro_AN_eas: NUMBER | Count of homozygous individuals in female samples of Other ancestry | eg=[1558, 1560]
non_neuro_AN_afr_male: NUMBER | Alternate allele frequency in samples of African-American/African ancestry | eg=[1606, 1608]
non_topmed_AN: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry in the non_neuro subset | eg=[26580, 26596]
AN_asj: NUMBER | Alternate allele frequency in samples of Non-Finnish European ancestry in the controls subset | eg=[290]
ClippingRankSum: FLOAT | Alternate allele count for male samples of African-American/African ancestry in the controls subset | eg=[1.9, -0.028]
non_topmed_AN_asj_female: NUMBER | Alternate allele count for female samples of Other ancestry in the controls subset | eg=[62]
non_topmed_AN_nfe_seu: NUMBER | Alternate allele count for samples in the controls subset, before removing low-confidence genotypes | eg=[106]
controls_AN: NUMBER | Count of homozygous individuals in female samples of Latino ancestry in the non_neuro subset | eg=[10878, 10882]
non_topmed_AN_nfe_est: NUMBER | Alternate allele count for samples of East Asian ancestry | eg=[4568, 4572]
FS: FLOAT | Histogram for GQ in heterozygous individuals; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[0.0, 1.722]
non_topmed_AN_eas_male: NUMBER | Alternate allele frequency in samples of Latino ancestry | eg=[1000, 1002]
controls_AN_nfe_est: NUMBER | Count of homozygous individuals in samples of Non-Finnish European ancestry in the controls subset | eg=[4102, 4106]
non_topmed_AN_female: NUMBER | Count of homozygous individuals in female samples of East Asian ancestry in the non_neuro subset | eg=[12588, 12598]
AN_oth_female: NUMBER | Alternate allele count for samples of North-Western European ancestry in the non_neuro subset | eg=[562]
non_neuro_AN_asj_female: NUMBER | Alternate allele count for samples of African-American/African ancestry | eg=[60]
non_topmed_AN_eas_female: NUMBER | Alternate allele frequency in male samples of Ashkenazi Jewish ancestry | eg=[520]
non_topmed_AN_fin: NUMBER | Alternate allele count for male samples of Latino ancestry in the non_neuro subset | eg=[3476]
AN_amr: NUMBER | Alternate allele frequency in female samples of African-American/African ancestry | eg=[848, 846]
controls_AN_fin_male: NUMBER | Alternate allele count for female samples of East Asian ancestry | eg=[606]
controls_AN_oth_male: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry in the non_neuro subset | eg=[198]
DP: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry in the controls subset | eg=[634388, 620788]
non_neuro_AN_nfe_female: NUMBER | Alternate allele frequency in female samples in the non_neuro subset | eg=[5980, 5988]
non_topmed_AN_male: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry in the controls subset | eg=[13992, 13998]
transmitted_singleton: BOOLEAN | Alternate allele count for female samples of Ashkenazi Jewish ancestry in the non_neuro subset
controls_AN_oth: NUMBER | Alternate allele count for female samples of East Asian ancestry in the non_neuro subset | eg=[424]
reference_bases: TEXT | Reference bases. | eg=["C", "G"]
non_neuro_AN_oth_male: NUMBER | Count of homozygous individuals in male samples of Non-Finnish European ancestry in the non_topmed subset | eg=[370]
non_neuro_AN_fin_male: NUMBER | Alternate allele count for male samples of Non-Finnish European ancestry in the non_topmed subset | eg=[606]
controls_AN_amr_male: NUMBER | Alternate allele frequency in samples of Finnish ancestry in the non_neuro subset | eg=[126, 124]
AN_amr_female: NUMBER | Alternate allele count for samples of Southern European ancestry in the controls subset | eg=[414, 412]
AN_nfe_female: NUMBER | Alternate allele count for female samples of African-American/African ancestry | eg=[6802, 6812]
non_neuro_AN_amr_male: NUMBER | Alternate allele frequency in male samples of Finnish ancestry | eg=[244, 242]
alternate_bases: VARIANT | One record for each alternate base (if any). | eg=[[{"AC":2,"AC_afr":2,"AC_afr_female":1,"AC_afr_male":1,"AC_amr":0,"AC_amr_female":0,"AC_amr_male":0,"AC_asj":0,"AC_asj_female":0,"AC_asj_male":0,"AC_eas":0,"AC_eas_female":0,"AC_eas_male":0,"AC_female":1,"AC_fin":0,"AC_fin_female":0,"AC_fin_male":0,"AC_male":1,"AC_nfe":0,"AC_nfe_est":0,"AC_nfe_female":0,"AC_nfe_male":0,"AC_nfe_nwe":0,"AC_nfe_onf":0,"AC_nfe_seu":0,"AC_oth":0,"AC_oth_female":0,"AC_oth_male":0,"AC_popmax":2,"AC_raw":2,"AF":6.37267e-05,"AF_afr":0.000229885,"AF_afr_female":0.000271739,"AF_afr_male":0.000199203,"AF_amr":0.0,"AF_amr_female":0.0,"AF_amr_male":0.0,"AF_asj":0.0,"AF_asj_female":0.0,"AF_asj_male":0.0,"AF_eas":0.0,"AF_eas_female":0.0,"AF_eas_male":0.0,"AF_female":7.18288e-05,"AF_fin":0.0,"AF_fin_female":0.0,"AF_fin_male":0.0,"AF_male":5.72672e-05,"AF_nfe":0.0,"AF_nfe_est":0.0,"AF_nfe_female":0.0,"AF_nfe_male":0.0,"AF_nfe_nwe":0.0,"AF_nfe_onf":0.0,"AF_nfe_seu":0.0,"AF_oth":0.0,"AF_oth_female":0.0,"AF_oth_male":0.0,"AF_popmax":0.000229885,"AF_raw":6.36618e-05,"AN_p...]
non_neuro_AN_afr_female: NUMBER | Alternate allele frequency in female samples of African-American/African ancestry in the non_neuro subset | eg=[1780, 1778]
AN_nfe_est: NUMBER | Alternate allele count for female samples of Non-Finnish European ancestry in the controls subset | eg=[4590, 4594]
AN_eas_male: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry in the controls subset | eg=[1020, 1022]
lcr: BOOLEAN | Count of homozygous individuals in samples of Latino ancestry in the non_topmed subset
nonpar: BOOLEAN | Alternate allele frequency in samples, before removing low-confidence genotypes
non_topmed_AN_afr_male: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry in the controls subset | eg=[4926, 4934]
MQ: FLOAT | Histogram for DP in heterozygous individuals; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[60.0]
call: VARIANT | Allele type (snv, ins, del, or mixed) | eg=[[]]
end_position: NUMBER | End position (0-based). Corresponds to the first base after the last base in the reference allele. | eg=[127108743, 127078374]
VQSR_NEGATIVE_TRAIN_SITE: BOOLEAN | Alternate allele frequency in samples of Southern European ancestry
controls_AN_eas: NUMBER | Alternate allele count for samples of Latino ancestry in the non_neuro subset | eg=[916, 914]
VQSLOD: FLOAT | Count of homozygous individuals in male samples of African-American/African ancestry in the controls subset | eg=[13.11, 11.74]
rf_negative_label: BOOLEAN | Alternate allele count for female samples of Finnish ancestry
non_topmed_AN_oth: NUMBER | Alternate allele frequency in female samples of Other ancestry in the controls subset | eg=[1012]
non_topmed_AN_amr_male: NUMBER | Count of homozygous individuals in samples of East Asian ancestry | eg=[416, 414]
non_neuro_AN_male: NUMBER | Alternate allele count for samples of Non-Finnish European ancestry in the controls subset | eg=[11668, 11666]
VQSR_culprit: TEXT | Alternate allele count for samples of Latino ancestry in the non_topmed subset | eg=["MQ"]
AN_oth_male: NUMBER | Alternate allele frequency in samples of Southern European ancestry in the controls subset | eg=[526]
non_neuro_AN_eas_female: NUMBER | Count of homozygous individuals in samples of Other Non-Finnish European ancestry | eg=[538]
AN_male: NUMBER | Count of homozygous individuals in samples of North-Western European ancestry in the controls subset | eg=[17462, 17466]
controls_AN_female: NUMBER | Count of homozygous individuals in samples of Ashkenazi Jewish ancestry in the controls subset | eg=[5012, 5016]
non_topmed_AN_afr: NUMBER | Alternate allele frequency in female samples of Latino ancestry in the non_neuro subset | eg=[8538, 8548]
start_position: NUMBER | Start position (0-based). Corresponds to the first base of the string of reference bases. | eg=[127108742, 127078373]
non_neuro_AN_amr_female: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry | eg=[310, 308]
AN_oth: NUMBER | Alternate allele count for samples of Ashkenazi Jewish ancestry in the controls subset | eg=[1088]
filter: VARIANT | Alternate allele frequency in samples | eg=[["PASS"]]
VQSR_POSITIVE_TRAIN_SITE: BOOLEAN | Alternate allele count for samples of Southern European ancestry | eg=[true]
non_topmed_AN_afr_female: NUMBER | Alternate allele count for female samples of Latino ancestry in the non_neuro subset | eg=[3612, 3614]
AN_afr: NUMBER | Alternate allele count for female samples of African-American/African ancestry in the non_neuro subset | eg=[8700, 8708]
InbreedingCoeff: FLOAT | Histogram for GQ; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[0.0084, 0.0007]
non_neuro_AN_nfe: NUMBER | Alternate allele frequency in samples of African-American/African ancestry in the non_neuro subset | eg=[13616, 13622]
AN_nfe_male: NUMBER | Alternate allele count for samples of Finnish ancestry in the non_neuro subset | eg=[8622, 8620]
decoy: BOOLEAN | Alternate allele count for samples, before removing low-confidence genotypes
non_neuro_AN_female: NUMBER | Alternate allele count for female samples of Other ancestry in the non_topmed subset | eg=[9590, 9598]
controls_AN_fin_female: NUMBER | Alternate allele count for samples of North-Western European ancestry | eg=[556]
AN_eas: NUMBER | Alternate allele count for female samples in the non_neuro subset | eg=[1558, 1560]
AN_amr_male: NUMBER | Count of homozygous individuals in samples of North-Western European ancestry | eg=[434, 432]
non_topmed_AN_nfe_onf: NUMBER | Count of homozygous individuals in samples | eg=[1514, 1516]
non_topmed_AN_eas: NUMBER | Alternate allele count for male samples of Non-Finnish European ancestry in the controls subset | eg=[1520, 1522]
non_topmed_AN_amr_female: NUMBER | Count of homozygous individuals in female samples of African-American/African ancestry in the non_neuro subset | eg=[394, 392]
controls_AN_nfe: NUMBER | Alternate allele frequency in samples of North-Western European ancestry in the non_neuro subset | eg=[5520, 5524]
controls_AN_amr: NUMBER | Alternate allele count for female samples of Other ancestry | eg=[246, 244]
QD: FLOAT | Histogram for DP; bin edges are: 0|5|10|15|20|25|30|35|40|45|50|55|60|65|70|75|80|85|90|95|100 | eg=[10.57, 9.23]
AN_raw: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry | eg=[31416]
controls_AN_asj: NUMBER | Alternate allele count for male samples of Finnish ancestry | eg=[38]
non_neuro_AN_nfe_est: NUMBER | Alternate allele frequency in male samples in the non_topmed subset | eg=[4144, 4148]
non_topmed_AN_raw: NUMBER | Alternate allele count for male samples in the non_topmed subset | eg=[26608]
AN_asj_female: NUMBER | Alternate allele frequency in female samples of Other ancestry | eg=[80]
non_topmed_AN_nfe: NUMBER | Count of homozygous individuals in male samples in the controls subset | eg=[11086, 11092]
non_neuro_AN_fin: NUMBER | Count of homozygous individuals in male samples of Finnish ancestry in the controls subset | eg=[1164]
names: VARIANT | Alternate base. | eg=[["rs548425221"], ["rs1016176541"]]
was_mixed: BOOLEAN | Count of homozygous individuals in female samples of Ashkenazi Jewish ancestry in the non_neuro subset
non_topmed_AN_oth_female: NUMBER | Alternate allele count for female samples of Latino ancestry in the non_topmed subset | eg=[546]
controls_AN_raw: NUMBER | Alternate allele count for samples of African-American/African ancestry in the controls subset | eg=[10884]
controls_AN_afr_female: NUMBER | Count of homozygous individuals in samples of Finnish ancestry in the non_neuro subset | eg=[1166, 1164]

## GNOMAD.V3_GENOMES__CHR8
AN_eas_male: NUMBER | Alternate allele frequency in samples of African-American/African ancestry | eg=[1678, 1682]
AN_raw: NUMBER | Count of homozygous individuals in male samples of East Asian ancestry | eg=[143348, 143364]
start_position: NUMBER | Start position (0-based). Corresponds to the first base of the string of reference bases. | eg=[116046309, 116041562]
AN_fin_female: NUMBER | Alternate allele frequency in male samples of Other ancestry | eg=[2506, 2502]
names: VARIANT | Alternate base. | eg=[[], ["rs1031412775"]]
call: VARIANT | Total number of alternate alleles observed at variant locus | eg=[[]]
DP: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry | eg=[34, 73]
AN_sas_female: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry | eg=[564, 562]
end_position: NUMBER | End position (0-based). Corresponds to the first base after the last base in the reference allele. | eg=[116046310, 116041563]
POSITIVE_TRAIN_SITE: BOOLEAN | Count of homozygous individuals in female samples of Other ancestry
faf99_adj: FLOAT | Alternate allele count for male samples of Non-Finnish European ancestry | eg=[0.0]
RAW_MQ: FLOAT | Alternate allele count for male samples of African-American/African ancestry | eg=[140400.0, 270000.0]
AN_oth_male: NUMBER | Alternate allele count for samples of South Asian ancestry | eg=[1052, 1054]
AN_eas_female: NUMBER | Alternate allele count for samples of Other ancestry | eg=[1446, 1448]
AN: NUMBER | Alternate allele count for female samples of Ashkenazi Jewish ancestry | eg=[143124, 143192]
non_par: BOOLEAN | Alternate allele frequency in female samples of Ashkenazi Jewish ancestry
VarDP: NUMBER | Alternate allele count for female samples | eg=[34, 73]
filter: VARIANT | Alternate allele frequency in samples | eg=[["PASS"]]
MQRankSum: FLOAT | Count of homozygous individuals in female samples of East Asian ancestry | eg=[1.495, 2.499]
AN_fin_male: NUMBER | Alternate allele count for male samples | eg=[7956, 7958]
AN_sas: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry | eg=[3042, 3040]
FS: FLOAT | Alternate allele count for male samples of Finnish ancestry | eg=[1.37727, 1.9261]
alternate_bases: VARIANT | One record for each alternate base (if any). | eg=[[{"AC":1,"AC_afr":0,"AC_afr_female":0,"AC_afr_male":0,"AC_ami":0,"AC_ami_female":0,"AC_ami_male":0,"AC_amr":0,"AC_amr_female":0,"AC_amr_male":0,"AC_asj":0,"AC_asj_female":0,"AC_asj_male":0,"AC_eas":0,"AC_eas_female":0,"AC_eas_male":0,"AC_female":1,"AC_fin":0,"AC_fin_female":0,"AC_fin_male":0,"AC_male":0,"AC_nfe":0,"AC_nfe_female":0,"AC_nfe_male":0,"AC_oth":0,"AC_oth_female":0,"AC_oth_male":0,"AC_raw":1,"AC_sas":1,"AC_sas_female":1,"AC_sas_male":0,"AF":6.98695e-06,"AF_afr":0.0,"AF_afr_female":0.0,"AF_afr_male":0.0,"AF_ami":0.0,"AF_ami_female":0.0,"AF_ami_male":0.0,"AF_amr":0.0,"AF_amr_female":0.0,"AF_amr_male":0.0,"AF_asj":0.0,"AF_asj_female":0.0,"AF_asj_male":0.0,"AF_eas":0.0,"AF_eas_female":0.0,"AF_eas_male":0.0,"AF_female":1.35549e-05,"AF_fin":0.0,"AF_fin_female":0.0,"AF_fin_male":0.0,"AF_male":0.0,"AF_nfe":0.0,"AF_nfe_female":0.0,"AF_nfe_male":0.0,"AF_oth":0.0,"AF_oth_female":0.0,"AF_oth_male":0.0,"AF_raw":6.97603e-06,"AF_sas":0.000328731,"AF_sas_female":0.00177305,"AF_sas_male":...]
AN_nfe_male: NUMBER | Alternate allele frequency in samples of South Asian ancestry | eg=[27164, 27150]
AN_female: NUMBER | Count of homozygous individuals in samples of Other ancestry | eg=[73774, 73824]
SOR: FLOAT | Alternate allele frequency in samples of Amish ancestry | eg=[1.061, 0.468]
AN_nfe: NUMBER | Alternate allele frequency in samples, before removing low-confidence genotypes | eg=[64540, 64536]
faf95_adj: FLOAT | Count of homozygous individuals in male samples of Other ancestry | eg=[0.0]
AN_male: NUMBER | Alternate allele frequency in female samples of Amish ancestry | eg=[69350, 69368]
AN_amr: NUMBER | Alternate allele count for samples, before removing low-confidence genotypes | eg=[13608, 13634]
AN_sas_male: NUMBER | Count of homozygous individuals in male samples of Ashkenazi Jewish ancestry | eg=[2478, 2472]
AN_nfe_female: NUMBER | Alternate allele count for male samples of East Asian ancestry | eg=[37376, 37386]
AN_ami_male: NUMBER | Alternate allele count for male samples of Other ancestry | eg=[430]
AN_amr_female: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry | eg=[5900, 5898]
AN_oth_female: NUMBER | Alternate allele frequency in male samples | eg=[1096, 1098]
QD: FLOAT | Count of homozygous individuals in female samples | eg=[9.70588, 13.4932]
variant_type: TEXT | Alternate allele count for female samples of East Asian ancestry | eg=["snv"]
NEGATIVE_TRAIN_SITE: BOOLEAN | Alternate allele frequency in female samples of Other ancestry | eg=[true]
AN_eas: NUMBER | Count of homozygous individuals in samples, before removing low-confidence genotypes | eg=[3124, 3130]
AN_asj_female: NUMBER | Count of homozygous individuals in samples of Amish ancestry | eg=[1762, 1760]
ReadPosRankSum: FLOAT | Alternate allele frequency in female samples of East Asian ancestry | eg=[0.567, 0.513]
AN_afr: NUMBER | Alternate allele count for samples of African-American/African ancestry | eg=[41980, 42016]
culprit: TEXT | Alternate allele count for samples of Amish ancestry | eg=["AS_MQ"]
MQ_DP: NUMBER | Count of homozygous individuals in male samples of African-American/African ancestry | eg=[39, 75]
MQ: FLOAT | Alternate allele frequency in female samples | eg=[60.0]
reference_bases: TEXT | Reference bases. | eg=["G", "C"]
AN_fin: NUMBER | Alternate allele count for male samples of Ashkenazi Jewish ancestry | eg=[10462, 10460]
AN_asj: NUMBER | Count of homozygous individuals in samples of South Asian ancestry | eg=[3320, 3324]
quality: FLOAT | Alternate allele count for samples | eg=[330.0, 985.0]
AN_ami_female: NUMBER | Count of homozygous individuals in female samples of Amish ancestry | eg=[470]
AN_oth: NUMBER | Alternate allele count for female samples of Amish ancestry | eg=[2148, 2152]
AN_afr_female: NUMBER | Alternate allele frequency in male samples of Ashkenazi Jewish ancestry | eg=[22654, 22698]
InbreedingCoeff: FLOAT | Count of homozygous individuals in male samples of Finnish ancestry | eg=[-6.97608e-06, -6.9753e-06]
AN_ami: NUMBER | Count of homozygous individuals in male samples | eg=[900]
AN_asj_male: NUMBER | Alternate allele frequency in male samples of East Asian ancestry | eg=[1558, 1562]
reference_name: TEXT | Reference name. | eg=["chr8"]
AS_VQSLOD: FLOAT | Alternate allele count for female samples of Other ancestry | eg=[-5.2604, -1.3259]
AN_amr_male: NUMBER | Alternate allele count for female samples of Non-Finnish European ancestry | eg=[7708, 7736]
AN_afr_male: NUMBER | Alternate allele frequency in samples of Other ancestry | eg=[19326, 19318]
lcr: BOOLEAN | Count of homozygous individuals in female samples of Ashkenazi Jewish ancestry
SB: VARIANT | Alternate allele frequency in male samples of Finnish ancestry | eg=[[10,11,5,8], [21,16,18,18]]

## GNOMAD.V3_GENOMES__CHR21
AN_eas_male: NUMBER | Alternate allele frequency in samples of African-American/African ancestry | eg=[1682, 1418]
AN_amr_male: NUMBER | Alternate allele count for female samples of Non-Finnish European ancestry | eg=[7708, 6842]
AN_afr_male: NUMBER | Alternate allele frequency in samples of Other ancestry | eg=[19222, 17316]
quality: FLOAT | Alternate allele count for samples | eg=[8942.0, 16150.0]
AN: NUMBER | Alternate allele count for female samples of Ashkenazi Jewish ancestry | eg=[142722, 131128]
AN_nfe: NUMBER | Alternate allele frequency in samples, before removing low-confidence genotypes | eg=[64470, 60322]
reference_name: TEXT | Reference name. | eg=["chr21"]
AN_asj: NUMBER | Count of homozygous individuals in samples of South Asian ancestry | eg=[3320, 3070]
FS: FLOAT | Alternate allele count for male samples of Finnish ancestry | eg=[4.82164e-16, 3.20805]
call: VARIANT | Total number of alternate alleles observed at variant locus | eg=[[]]
AN_male: NUMBER | Alternate allele frequency in female samples of Amish ancestry | eg=[69118, 63330]
RAW_MQ: FLOAT | Alternate allele count for male samples of African-American/African ancestry | eg=[2437310.0, 4144910.0]
lcr: BOOLEAN | Count of homozygous individuals in female samples of Ashkenazi Jewish ancestry
NEGATIVE_TRAIN_SITE: BOOLEAN | Alternate allele frequency in female samples of Other ancestry | eg=[true]
MQ_DP: NUMBER | Count of homozygous individuals in male samples of African-American/African ancestry | eg=[678, 1156]
AN_afr: NUMBER | Alternate allele count for samples of African-American/African ancestry | eg=[41806, 37748]
names: VARIANT | Alternate base. | eg=[[], ["rs533518259"]]
AN_oth_male: NUMBER | Alternate allele count for samples of South Asian ancestry | eg=[1046, 942]
AN_asj_male: NUMBER | Alternate allele frequency in male samples of East Asian ancestry | eg=[1560, 1438]
AN_eas: NUMBER | Count of homozygous individuals in samples, before removing low-confidence genotypes | eg=[3120, 2608]
AN_raw: NUMBER | Count of homozygous individuals in male samples of East Asian ancestry | eg=[143268, 135412]
POSITIVE_TRAIN_SITE: BOOLEAN | Count of homozygous individuals in female samples of Other ancestry
AN_oth_female: NUMBER | Alternate allele frequency in male samples | eg=[1094, 1018]
end_position: NUMBER | End position (0-based). Corresponds to the first base after the last base in the reference allele. | eg=[35282711, 35279795]
AN_eas_female: NUMBER | Alternate allele count for samples of Other ancestry | eg=[1438, 1190]
VarDP: NUMBER | Alternate allele count for female samples | eg=[672, 1140]
MQRankSum: FLOAT | Count of homozygous individuals in female samples of East Asian ancestry | eg=[0.231, 0.346]
AN_amr: NUMBER | Alternate allele count for samples, before removing low-confidence genotypes | eg=[13584, 12104]
AN_asj_female: NUMBER | Count of homozygous individuals in samples of Amish ancestry | eg=[1760, 1632]
alternate_bases: VARIANT | One record for each alternate base (if any). | eg=[[{"AC":11,"AC_afr":11,"AC_afr_female":6,"AC_afr_male":5,"AC_ami":0,"AC_ami_female":0,"AC_ami_male":0,"AC_amr":0,"AC_amr_female":0,"AC_amr_male":0,"AC_asj":0,"AC_asj_female":0,"AC_asj_male":0,"AC_eas":0,"AC_eas_female":0,"AC_eas_male":0,"AC_female":6,"AC_fin":0,"AC_fin_female":0,"AC_fin_male":0,"AC_male":5,"AC_nfe":0,"AC_nfe_female":0,"AC_nfe_male":0,"AC_oth":0,"AC_oth_female":0,"AC_oth_male":0,"AC_raw":11,"AC_sas":0,"AC_sas_female":0,"AC_sas_male":0,"AF":7.70729e-05,"AF_afr":0.00026312,"AF_afr_female":0.000265675,"AF_afr_male":0.000260119,"AF_ami":0.0,"AF_ami_female":0.0,"AF_ami_male":0.0,"AF_amr":0.0,"AF_amr_female":0.0,"AF_amr_male":0.0,"AF_asj":0.0,"AF_asj_female":0.0,"AF_asj_male":0.0,"AF_eas":0.0,"AF_eas_female":0.0,"AF_eas_male":0.0,"AF_female":8.15173e-05,"AF_fin":0.0,"AF_fin_female":0.0,"AF_fin_male":0.0,"AF_male":7.23401e-05,"AF_nfe":0.0,"AF_nfe_female":0.0,"AF_nfe_male":0.0,"AF_oth":0.0,"AF_oth_female":0.0,"AF_oth_male":0.0,"AF_raw":7.67792e-05,"AF_sas":0.0,"AF_sas_female"...]
AN_sas: NUMBER | Count of homozygous individuals in samples of African-American/African ancestry | eg=[3008, 2618]
culprit: TEXT | Alternate allele count for samples of Amish ancestry | eg=["AS_FS", "AS_MQ"]
DP: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry | eg=[672, 1140]
SOR: FLOAT | Alternate allele frequency in samples of Amish ancestry | eg=[0.71, 0.512]
AN_oth: NUMBER | Alternate allele count for female samples of Amish ancestry | eg=[2140, 1960]
AN_nfe_male: NUMBER | Alternate allele frequency in samples of South Asian ancestry | eg=[27140, 25370]
AN_ami_female: NUMBER | Count of homozygous individuals in female samples of Amish ancestry | eg=[470, 450]
filter: VARIANT | Alternate allele frequency in samples | eg=[["PASS"]]
AN_ami_male: NUMBER | Alternate allele count for male samples of Other ancestry | eg=[430, 422]
MQ: FLOAT | Alternate allele frequency in female samples | eg=[59.9571, 59.8795]
start_position: NUMBER | Start position (0-based). Corresponds to the first base of the string of reference bases. | eg=[35282710, 35279794]
AN_female: NUMBER | Count of homozygous individuals in samples of Other ancestry | eg=[73604, 67798]
non_par: BOOLEAN | Alternate allele frequency in female samples of Ashkenazi Jewish ancestry
AN_amr_female: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry | eg=[5876, 5262]
AN_nfe_female: NUMBER | Alternate allele count for male samples of East Asian ancestry | eg=[37330, 34952]
faf99_adj: FLOAT | Alternate allele count for male samples of Non-Finnish European ancestry | eg=[4.314e-05, 8.857e-05]
AN_fin_female: NUMBER | Alternate allele frequency in male samples of Other ancestry | eg=[2496, 2382]
QD: FLOAT | Count of homozygous individuals in female samples | eg=[13.3065, 14.1667]
ReadPosRankSum: FLOAT | Alternate allele frequency in female samples of East Asian ancestry | eg=[0.329, 0.567]
AN_fin_male: NUMBER | Alternate allele count for male samples | eg=[7878, 7444]
reference_bases: TEXT | Reference bases. | eg=["G", "C"]
InbreedingCoeff: FLOAT | Count of homozygous individuals in male samples of Finnish ancestry | eg=[-7.67851e-05, -0.000132945]
AN_sas_male: NUMBER | Count of homozygous individuals in male samples of Ashkenazi Jewish ancestry | eg=[2452, 2138]
AN_afr_female: NUMBER | Alternate allele frequency in male samples of Ashkenazi Jewish ancestry | eg=[22584, 20432]
SB: VARIANT | Alternate allele frequency in male samples of Finnish ancestry | eg=[[493,484,172,166], [238,314,283,305]]
AN_ami: NUMBER | Count of homozygous individuals in male samples | eg=[900, 872]
faf95_adj: FLOAT | Count of homozygous individuals in male samples of Other ancestry | eg=[4.228e-05, 8.86e-05]
AS_VQSLOD: FLOAT | Alternate allele count for female samples of Other ancestry | eg=[15.6288, 5.0663]
AN_fin: NUMBER | Alternate allele count for male samples of Ashkenazi Jewish ancestry | eg=[10374, 9826]
AN_sas_female: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry | eg=[556, 480]
variant_type: TEXT | Alternate allele count for female samples of East Asian ancestry | eg=["snv"]

## GNOMAD.V2_1_1_EXOMES__CHR10
AN_amr_female: NUMBER | Alternate allele frequency in male samples of Latino ancestry in the non_neuro subset | eg=[7418, 4506]
controls_AN_male: NUMBER | Count of homozygous individuals in female samples of East Asian ancestry | eg=[25890, 16968]
controls_AN_nfe_onf: NUMBER | Count of homozygous individuals in samples of East Asian ancestry | eg=[4706, 2792]
segdup: BOOLEAN | Alternate allele frequency in samples of Korean ancestry in the non_neuro subset
controls_AN_eas: NUMBER | Count of homozygous individuals in samples of East Asian ancestry in the non_cancer subset | eg=[3126, 2714]
non_topmed_AN_afr: NUMBER | Alternate allele frequency in samples of Southern European ancestry in the controls subset | eg=[4778, 4032]
non_topmed_AN_fin_female: NUMBER | Count of homozygous individuals in female samples of Non-Finnish European ancestry in the non_cancer subset | eg=[8080, 6850]
non_neuro_AN_nfe_est: NUMBER | Alternate allele frequency in samples of African-American/African ancestry in the non_neuro subset | eg=[116, 88]
non_topmed_AN_nfe: NUMBER | Alternate allele frequency in female samples of Non-Finnish European ancestry in the non_neuro subset | eg=[44688, 29106]
non_topmed_AN: NUMBER | Alternate allele frequency in samples of South Asian ancestry in the non_neuro subset | eg=[111404, 72814]
controls_AN_nfe_female: NUMBER | Count of homozygous individuals in female samples of South Asian ancestry in the non_cancer subset | eg=[6488, 4012]
controls_AN_amr_male: NUMBER | Alternate allele frequency in samples of Latino ancestry in the non_neuro subset | eg=[2676, 1750]
transmitted_singleton: BOOLEAN | Alternate allele count for samples, before removing low-confidence genotypes
non_cancer_AN_nfe_onf: NUMBER | Alternate allele frequency in male samples of African-American/African ancestry | eg=[12488, 8046]
non_cancer_AN_afr_female: NUMBER | Count of homozygous individuals in samples in the controls subset, before removing low-confidence genotypes | eg=[2538, 2100]
controls_AN: NUMBER | Count of homozygous individuals in samples of Southern European ancestry in the controls subset | eg=[47710, 32472]
non_neuro_AN_nfe_bgr: NUMBER | Alternate allele frequency in male samples of Finnish ancestry | eg=[160, 80]
non_neuro_AN_eas_oea: NUMBER | Count of homozygous individuals in samples of Latino ancestry in the non_neuro subset | eg=[4856, 4204]
non_cancer_AN_sas_male: NUMBER | Count of homozygous individuals in samples of Swedish ancestry | eg=[12896, 5066]
non_neuro_AN_eas_kor: NUMBER | Alternate allele count for female samples of Other ancestry in the non_cancer subset | eg=[1182, 1112]
